epoch,step,train_loss,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,test_loss
2,839,0.06664450466632843,,,,,,
2,849,0.050059907138347626,,,,,,
2,859,0.05924215167760849,,,,,,
2,869,0.09913567453622818,,,,,,
2,879,0.04342199116945267,,,,,,
2,889,0.0692862793803215,,,,,,
2,899,0.05246211215853691,,,,,,
2,909,0.04697088897228241,,,,,,
2,919,0.08784408867359161,,,,,,
2,929,0.049617938697338104,,,,,,
2,939,0.06267321109771729,,,,,,
2,949,0.12217205762863159,,,,,,
2,959,0.045006174594163895,,,,,,
2,969,0.08563754707574844,,,,,,
2,979,0.11460411548614502,,,,,,
2,989,0.0794631838798523,,,,,,
2,999,0.0718872994184494,,,,,,
2,1009,0.05684283748269081,,,,,,
2,1019,0.11088285595178604,,,,,,
2,1029,0.05531171336770058,,,,,,
2,1039,0.05258072540163994,,,,,,
2,1049,0.03299463167786598,,,,,,
2,1059,0.03903379663825035,,,,,,
2,1069,0.07262114435434341,,,,,,
2,1076,,0.5497370958328247,0.5310067534446716,0.8751660585403442,0.058426786214113235,0.483574241399765,
3,1079,0.03655031695961952,,,,,,
3,1089,0.06145526468753815,,,,,,
3,1099,0.015874894335865974,,,,,,
3,1109,0.040862880647182465,,,,,,
3,1119,0.04969719052314758,,,,,,
3,1129,0.04168570041656494,,,,,,
3,1139,0.05631781369447708,,,,,,
3,1149,0.026191283017396927,,,,,,
3,1159,0.07628507167100906,,,,,,
3,1169,0.03760108724236488,,,,,,
3,1179,0.04330657050013542,,,,,,
3,1189,0.05038855969905853,,,,,,
3,1199,0.022463781759142876,,,,,,
3,1209,0.015946533530950546,,,,,,
3,1219,0.04925084859132767,,,,,,
3,1229,0.033732376992702484,,,,,,
3,1239,0.06123070791363716,,,,,,
3,1249,0.0893242359161377,,,,,,
3,1259,0.02981308288872242,,,,,,
3,1269,0.02632869780063629,,,,,,
3,1279,0.06530173867940903,,,,,,
3,1289,0.03242051973938942,,,,,,
3,1299,0.03299048915505409,,,,,,
3,1309,0.03387201949954033,,,,,,
3,1319,0.06720806658267975,,,,,,
3,1329,0.04603772982954979,,,,,,
3,1339,0.04159790277481079,,,,,,
3,1349,0.015951281413435936,,,,,,
3,1359,0.017529642209410667,,,,,,
3,1369,0.06075528636574745,,,,,,
3,1379,0.0373813733458519,,,,,,
3,1389,0.01981244422495365,,,,,,
3,1399,0.024088215082883835,,,,,,
3,1409,0.030077172443270683,,,,,,
3,1419,0.06926044821739197,,,,,,
3,1429,0.05019758269190788,,,,,,
3,1435,,0.5899085998535156,0.5739456415176392,0.887446403503418,0.06026826798915863,0.526938259601593,
4,1439,0.01632685773074627,,,,,,
4,1449,0.04116739705204964,,,,,,
4,1459,0.03618442267179489,,,,,,
4,1469,0.011915982700884342,,,,,,
4,1479,0.024478519335389137,,,,,,
4,1489,0.027828888967633247,,,,,,
4,1499,0.029330123215913773,,,,,,
4,1509,0.014019199647009373,,,,,,
4,1519,0.07306750863790512,,,,,,
4,1529,0.024352077394723892,,,,,,
4,1539,0.015108268707990646,,,,,,
4,1549,0.023403633385896683,,,,,,
4,1559,0.011929388158023357,,,,,,
4,1569,0.06941568106412888,,,,,,
4,1579,0.019007224589586258,,,,,,
4,1589,0.021438954398036003,,,,,,
4,1599,0.025007503107190132,,,,,,
4,1609,0.05033618211746216,,,,,,
4,1619,0.023261504247784615,,,,,,
4,1629,0.015924163162708282,,,,,,
4,1639,0.023386795073747635,,,,,,
4,1649,0.024206459522247314,,,,,,
4,1659,0.01795974187552929,,,,,,
4,1669,0.018067549914121628,,,,,,
4,1679,0.05651979520916939,,,,,,
4,1689,0.01451545674353838,,,,,,
4,1699,0.006837311666458845,,,,,,
4,1709,0.01702001504600048,,,,,,
4,1719,0.014578333124518394,,,,,,
4,1729,0.019338540732860565,,,,,,
4,1739,0.031212469562888145,,,,,,
4,1749,0.03291592746973038,,,,,,
4,1759,0.00918715912848711,,,,,,
4,1769,0.04008863493800163,,,,,,
4,1779,0.03226931020617485,,,,,,
4,1789,0.023615017533302307,,,,,,
4,1794,,0.5883119106292725,0.5765019655227661,0.8880979418754578,0.06704147905111313,0.5295663475990295,
5,1795,,,,,,,0.06704147905111313
