epoch,train_loss,step,val_qa_answer_f1,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,test_loss
2,0.13152319192886353,819,,,,,,
2,0.1688850224018097,829,,,,,,
2,0.15709969401359558,839,,,,,,
2,0.14545895159244537,849,,,,,,
2,0.13267838954925537,859,,,,,,
2,0.16191843152046204,869,,,,,,
2,0.17711378633975983,879,,,,,,
2,0.1112205907702446,889,,,,,,
2,0.10605169832706451,899,,,,,,
2,0.18757881224155426,909,,,,,,
2,0.1438574343919754,919,,,,,,
2,0.15164923667907715,929,,,,,,
2,0.177183136343956,939,,,,,,
2,0.22332105040550232,949,,,,,,
2,0.19308331608772278,959,,,,,,
2,0.14020831882953644,969,,,,,,
2,0.22884656488895416,979,,,,,,
2,0.12604741752147675,989,,,,,,
2,0.13532522320747375,999,,,,,,
2,0.118668332695961,1009,,,,,,
2,0.22989225387573242,1019,,,,,,
2,0.07681194692850113,1029,,,,,,
2,,1034,0.2986319661140442,0.23695345222949982,0.11236439645290375,0.3486902415752411,0.7970345616340637,
3,0.10831038653850555,1039,,,,,,
3,0.14919525384902954,1049,,,,,,
3,0.10897334665060043,1059,,,,,,
3,0.16735273599624634,1069,,,,,,
3,0.08352293819189072,1079,,,,,,
3,0.10532354563474655,1089,,,,,,
3,0.04963615536689758,1099,,,,,,
3,0.12136109173297882,1109,,,,,,
3,0.08269425481557846,1119,,,,,,
3,0.1356646716594696,1129,,,,,,
3,0.12444284558296204,1139,,,,,,
3,0.15294858813285828,1149,,,,,,
3,0.09207174181938171,1159,,,,,,
3,0.0668710395693779,1169,,,,,,
3,0.11061716079711914,1179,,,,,,
3,0.09285517036914825,1189,,,,,,
3,0.09268976002931595,1199,,,,,,
3,0.10881552845239639,1209,,,,,,
3,0.07124225795269012,1219,,,,,,
3,0.1110273227095604,1229,,,,,,
3,0.04544735327363014,1239,,,,,,
3,0.11383344978094101,1249,,,,,,
3,0.10161930322647095,1259,,,,,,
3,0.104686439037323,1269,,,,,,
3,0.11053150147199631,1279,,,,,,
3,0.14670953154563904,1289,,,,,,
3,0.12572240829467773,1299,,,,,,
3,0.07937486469745636,1309,,,,,,
3,0.11496756970882416,1319,,,,,,
3,0.08994913846254349,1329,,,,,,
3,0.1132773831486702,1339,,,,,,
3,0.08239880204200745,1349,,,,,,
3,0.09785615652799606,1359,,,,,,
3,0.08875323086977005,1369,,,,,,
3,0.08823100477457047,1379,,,,,,
3,,1379,0.31192919611930847,0.25811001658439636,0.11427782475948334,0.3637493848800659,0.8011156916618347,
4,0.06293641030788422,1389,,,,,,
4,0.058334920555353165,1399,,,,,,
4,0.06434191018342972,1409,,,,,,
4,0.05088786408305168,1419,,,,,,
4,0.07835540920495987,1429,,,,,,
4,0.07350585609674454,1439,,,,,,
4,0.06847576797008514,1449,,,,,,
4,0.03898679465055466,1459,,,,,,
4,0.10919661819934845,1469,,,,,,
4,0.06302031874656677,1479,,,,,,
4,0.07150939851999283,1489,,,,,,
4,0.06196111440658569,1499,,,,,,
4,0.06894373893737793,1509,,,,,,
4,0.08148885518312454,1519,,,,,,
4,0.06304626911878586,1529,,,,,,
4,0.06788169592618942,1539,,,,,,
4,0.08031806349754333,1549,,,,,,
4,0.07501151412725449,1559,,,,,,
4,0.09912547469139099,1569,,,,,,
4,0.07154668122529984,1579,,,,,,
4,0.07202381640672684,1589,,,,,,
4,0.04414200782775879,1599,,,,,,
4,0.0764191597700119,1609,,,,,,
4,0.09954435378313065,1619,,,,,,
4,0.046749211847782135,1629,,,,,,
4,0.07104536145925522,1639,,,,,,
4,0.05580270290374756,1649,,,,,,
4,0.04819035530090332,1659,,,,,,
4,0.07954146713018417,1669,,,,,,
4,0.041612572968006134,1679,,,,,,
4,0.06962597370147705,1689,,,,,,
4,0.06314374506473541,1699,,,,,,
4,0.09143374115228653,1709,,,,,,
4,0.03878728300333023,1719,,,,,,
4,,1724,0.3361376225948334,0.28067702054977417,0.12703855335712433,0.3722233772277832,0.8087735176086426,
5,,1725,,,,,,0.12703855335712433
