step,train_loss,epoch,val_qa_answer_f1,val_qa_em,val_qa_sas,val_loss,val_qa_bert_score,test_loss
539,0.12549559772014618,1,,,,,,
549,0.5861141681671143,1,,,,,,
559,0.406337708234787,1,,,,,,
569,0.04265806823968887,1,,,,,,
579,0.058928199112415314,1,,,,,,
589,0.383443683385849,1,,,,,,
599,0.34383875131607056,1,,,,,,
609,0.3325827121734619,1,,,,,,
619,0.37983283400535583,1,,,,,,
629,0.2744826078414917,1,,,,,,
639,0.270272821187973,1,,,,,,
649,0.07644248753786087,1,,,,,,
659,0.127236470580101,1,,,,,,
669,0.2758074104785919,1,,,,,,
679,0.05450647324323654,1,,,,,,
679,,1,0.537605881690979,0.42533937096595764,0.5694959759712219,0.09344349801540375,0.8738054037094116,
689,0.11560815572738647,2,,,,,,
699,0.2850121557712555,2,,,,,,
709,0.2413419783115387,2,,,,,,
719,0.1794855147600174,2,,,,,,
729,0.2927212119102478,2,,,,,,
739,0.07299003005027771,2,,,,,,
749,0.14791560173034668,2,,,,,,
759,0.3073660135269165,2,,,,,,
769,0.20783528685569763,2,,,,,,
779,0.13290271162986755,2,,,,,,
789,0.12718135118484497,2,,,,,,
799,0.25373575091362,2,,,,,,
809,0.18272238969802856,2,,,,,,
819,0.15544335544109344,2,,,,,,
829,0.08295323699712753,2,,,,,,
839,0.15880079567432404,2,,,,,,
849,0.2070045918226242,2,,,,,,
859,0.049937885254621506,2,,,,,,
869,0.19489358365535736,2,,,,,,
879,0.05598517507314682,2,,,,,,
889,0.3540007174015045,2,,,,,,
899,0.17936019599437714,2,,,,,,
909,0.014003552496433258,2,,,,,,
919,0.049399297684431076,2,,,,,,
929,0.2234504371881485,2,,,,,,
939,0.34400373697280884,2,,,,,,
949,0.15682615339756012,2,,,,,,
959,0.3062850534915924,2,,,,,,
969,0.22943222522735596,2,,,,,,
979,0.17830313742160797,2,,,,,,
989,0.06064188852906227,2,,,,,,
999,0.0679062157869339,2,,,,,,
1009,0.18409182131290436,2,,,,,,
1019,0.0045440709218382835,2,,,,,,
1019,,2,0.5465185642242432,0.42533937096595764,0.5738863945007324,0.11307898163795471,0.872108519077301,
1029,0.06622796505689621,3,,,,,,
1039,0.14070092141628265,3,,,,,,
1049,0.1698678433895111,3,,,,,,
1059,0.1973753571510315,3,,,,,,
1069,0.2187688797712326,3,,,,,,
1079,0.04296135529875755,3,,,,,,
1089,0.10850609838962555,3,,,,,,
1099,0.18386797606945038,3,,,,,,
1109,0.11541705578565598,3,,,,,,
1119,0.11072525382041931,3,,,,,,
1129,0.028868582099676132,3,,,,,,
1139,0.1896638125181198,3,,,,,,
1149,0.24823014438152313,3,,,,,,
1159,0.192924365401268,3,,,,,,
1169,0.08164996653795242,3,,,,,,
1179,0.07528077811002731,3,,,,,,
1189,0.06682466715574265,3,,,,,,
1199,0.04578031226992607,3,,,,,,
1209,0.11913265287876129,3,,,,,,
1219,0.05655505880713463,3,,,,,,
1229,0.19061198830604553,3,,,,,,
1239,0.12735742330551147,3,,,,,,
1249,0.013346025720238686,3,,,,,,
1259,0.04193129390478134,3,,,,,,
1269,0.15546853840351105,3,,,,,,
1279,0.19591066241264343,3,,,,,,
1289,0.13438262045383453,3,,,,,,
1299,0.28858181834220886,3,,,,,,
1309,0.16079048812389374,3,,,,,,
1319,0.19681544601917267,3,,,,,,
1329,0.02078978158533573,3,,,,,,
1339,0.031412966549396515,3,,,,,,
1349,0.14819134771823883,3,,,,,,
1359,0.003693052800372243,3,,,,,,
1359,,3,0.5468019247055054,0.42533937096595764,0.5708935856819153,0.1222391203045845,0.8699041604995728,
1369,0.018560562282800674,4,,,,,,
1379,0.04698954522609711,4,,,,,,
1389,0.04998648166656494,4,,,,,,
1399,0.12878789007663727,4,,,,,,
1409,0.09355863928794861,4,,,,,,
1419,0.01678524911403656,4,,,,,,
1429,0.04255657643079758,4,,,,,,
1439,0.05776078626513481,4,,,,,,
1449,0.03424234688282013,4,,,,,,
1459,0.06390693783760071,4,,,,,,
1469,0.005004378966987133,4,,,,,,
1479,0.06082969158887863,4,,,,,,
1489,0.12452048063278198,4,,,,,,
1499,0.020243283361196518,4,,,,,,
1509,0.028578897938132286,4,,,,,,
1519,0.015357310883700848,4,,,,,,
1529,0.027479935437440872,4,,,,,,
1539,0.013305150903761387,4,,,,,,
1549,0.035102467983961105,4,,,,,,
1559,0.011521944776177406,4,,,,,,
1569,0.03827027231454849,4,,,,,,
1579,0.033558059483766556,4,,,,,,
1589,0.0013435506261885166,4,,,,,,
1599,0.035643644630908966,4,,,,,,
1609,0.055494897067546844,4,,,,,,
1619,0.08527147769927979,4,,,,,,
1629,0.016476865857839584,4,,,,,,
1639,0.1365898996591568,4,,,,,,
1649,0.013021554797887802,4,,,,,,
1659,0.11114329099655151,4,,,,,,
1669,0.009628985077142715,4,,,,,,
1679,0.011359007097780704,4,,,,,,
1689,0.05540798604488373,4,,,,,,
1699,0.0007548843277618289,4,,,,,,
1699,,4,0.5604774951934814,0.4343891441822052,0.5818877816200256,0.1478431075811386,0.8679975867271423,
1700,,5,,,,,,0.1478431075811386
