step,train_loss,epoch,val_qa_answer_f1,val_loss,val_qa_em,val_qa_sas,val_qa_bert_score,test_loss
1429,0.047857385128736496,4,,,,,,
1439,0.08858128637075424,4,,,,,,
1449,0.09889381378889084,4,,,,,,
1459,0.06257183104753494,4,,,,,,
1469,0.06020128354430199,4,,,,,,
1479,0.04652101546525955,4,,,,,,
1489,0.06563054770231247,4,,,,,,
1499,0.11375616490840912,4,,,,,,
1509,0.05381128191947937,4,,,,,,
1519,0.05242065340280533,4,,,,,,
1529,nan,4,,,,,,
1539,0.07261534780263901,4,,,,,,
1549,0.08600656688213348,4,,,,,,
1559,0.06051156297326088,4,,,,,,
1569,0.06002718210220337,4,,,,,,
1579,0.07452638447284698,4,,,,,,
1589,0.05581727251410484,4,,,,,,
1599,0.06297411024570465,4,,,,,,
1609,0.0363730788230896,4,,,,,,
1619,0.050447262823581696,4,,,,,,
1629,0.06912381201982498,4,,,,,,
1639,0.05449702963232994,4,,,,,,
1649,0.05058683082461357,4,,,,,,
1659,0.07486750185489655,4,,,,,,
1669,0.05401911586523056,4,,,,,,
1679,0.08098825812339783,4,,,,,,
1689,0.036033954471349716,4,,,,,,
1699,0.05675625801086426,4,,,,,,
1709,0.04290921613574028,4,,,,,,
1719,0.04170237109065056,4,,,,,,
1729,0.0724351704120636,4,,,,,,
1739,0.04417017102241516,4,,,,,,
1749,0.03444767743349075,4,,,,,,
1759,0.05194061994552612,4,,,,,,
1759,,4,0.29431942105293274,0.08439217507839203,0.23466257750988007,0.36357077956199646,0.8002472519874573,
1760,,5,,,,,,0.08439217507839203
