train_loss,epoch,step,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
0.00955896731466055,1,709,,,,,,
0.0524480976164341,1,719,,,,,,
,1,725,0.12243424355983734,0.7933327555656433,0.3793950080871582,0.4416031241416931,0.23893804848194122,
0.035289596766233444,2,729,,,,,,
0.02055797167122364,2,739,,,,,,
0.027491526678204536,2,749,,,,,,
0.02051072008907795,2,759,,,,,,
0.01966208778321743,2,769,,,,,,
0.014725437387824059,2,779,,,,,,
0.05732854828238487,2,789,,,,,,
0.004437630530446768,2,799,,,,,,
0.013253030367195606,2,809,,,,,,
0.007568856701254845,2,819,,,,,,
0.01091467123478651,2,829,,,,,,
0.029854323714971542,2,839,,,,,,
0.007122992072254419,2,849,,,,,,
0.0017593733500689268,2,859,,,,,,
0.002239739056676626,2,869,,,,,,
0.004515169188380241,2,879,,,,,,
0.0014774523442611098,2,889,,,,,,
0.005005474667996168,2,899,,,,,,
0.060831788927316666,2,909,,,,,,
0.0069526792503893375,2,919,,,,,,
0.0016879905015230179,2,929,,,,,,
0.05973105505108833,2,939,,,,,,
0.0039526415057480335,2,949,,,,,,
0.006730606313794851,2,959,,,,,,
0.00509542366489768,2,969,,,,,,
0.004154724068939686,2,979,,,,,,
0.004764953628182411,2,989,,,,,,
0.00716359680518508,2,999,,,,,,
0.0034278666134923697,2,1009,,,,,,
0.005217661615461111,2,1019,,,,,,
0.08211582899093628,2,1029,,,,,,
0.02047470398247242,2,1039,,,,,,
0.003134903497993946,2,1049,,,,,,
0.0008683722699061036,2,1059,,,,,,
0.013203326612710953,2,1069,,,,,,
0.06635001301765442,2,1079,,,,,,
,2,1088,0.16238315403461456,0.7931045889854431,0.37749865651130676,0.4422370195388794,0.2300885021686554,
0.01619192399084568,3,1089,,,,,,
0.00247389730066061,3,1099,,,,,,
0.0004888696130365133,3,1109,,,,,,
0.001105360221117735,3,1119,,,,,,
0.0028592173475772142,3,1129,,,,,,
0.0036887195892632008,3,1139,,,,,,
0.0011861154343932867,3,1149,,,,,,
0.0010783964535221457,3,1159,,,,,,
0.0009575120056979358,3,1169,,,,,,
0.0008378992206417024,3,1179,,,,,,
0.001955023966729641,3,1189,,,,,,
0.0007823811611160636,3,1199,,,,,,
0.005852717440575361,3,1209,,,,,,
0.0029206303879618645,3,1219,,,,,,
0.007252488750964403,3,1229,,,,,,
0.0005602825549431145,3,1239,,,,,,
0.0005151136429049075,3,1249,,,,,,
0.009780282154679298,3,1259,,,,,,
0.03981292247772217,3,1269,,,,,,
0.0015499780420213938,3,1279,,,,,,
0.0023330245167016983,3,1289,,,,,,
0.0017037405632436275,3,1299,,,,,,
0.0005269752582535148,3,1309,,,,,,
0.0009709924343042076,3,1319,,,,,,
0.0005241577164269984,3,1329,,,,,,
0.0034295793157070875,3,1339,,,,,,
0.000560450367629528,3,1349,,,,,,
0.0005789601127617061,3,1359,,,,,,
0.0006753089837729931,3,1369,,,,,,
0.007500119041651487,3,1379,,,,,,
0.00043620538781397045,3,1389,,,,,,
0.0006164543447084725,3,1399,,,,,,
0.002496735192835331,3,1409,,,,,,
0.0009163391077890992,3,1419,,,,,,
0.000821775000076741,3,1429,,,,,,
0.0005523608415387571,3,1439,,,,,,
0.0009206421091221273,3,1449,,,,,,
,3,1451,0.15850141644477844,0.7941527962684631,0.3844097852706909,0.4485637843608856,0.23893804848194122,
0.0003931082028429955,4,1459,,,,,,
0.001723850262351334,4,1469,,,,,,
0.0002762182557489723,4,1479,,,,,,
0.0020854221656918526,4,1489,,,,,,
0.0007998587680049241,4,1499,,,,,,
0.00038378493627533317,4,1509,,,,,,
0.000816386949736625,4,1519,,,,,,
0.000660471327137202,4,1529,,,,,,
0.00019884730863850564,4,1539,,,,,,
0.00041220217826776206,4,1549,,,,,,
0.0009019046556204557,4,1559,,,,,,
0.0009665770339779556,4,1569,,,,,,
0.00039126878255046904,4,1579,,,,,,
0.0013932164292782545,4,1589,,,,,,
0.00042059397674165666,4,1599,,,,,,
0.0001954533508978784,4,1609,,,,,,
0.0003248821303714067,4,1619,,,,,,
0.00039512256626039743,4,1629,,,,,,
0.00046706703142262995,4,1639,,,,,,
0.0010773063404485583,4,1649,,,,,,
0.0008537189569324255,4,1659,,,,,,
0.00031192300957627594,4,1669,,,,,,
0.0011532879434525967,4,1679,,,,,,
0.0002426902938168496,4,1689,,,,,,
0.0006543890340253711,4,1699,,,,,,
0.00024623918579891324,4,1709,,,,,,
0.000400649500079453,4,1719,,,,,,
0.00024374754866585135,4,1729,,,,,,
0.00036712249857373536,4,1739,,,,,,
0.000832098419778049,4,1749,,,,,,
0.0005231073009781539,4,1759,,,,,,
0.00018360685498919338,4,1769,,,,,,
0.0011388702550902963,4,1779,,,,,,
0.00015611616254318506,4,1789,,,,,,
0.029923340305685997,4,1799,,,,,,
0.0010742429876700044,4,1809,,,,,,
,4,1814,0.15673647820949554,0.795208752155304,0.3844097852706909,0.44575557112693787,0.24336282908916473,
,5,1815,,,,,,0.15673647820949554
