step,train_loss,epoch,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,test_loss
1879,0.01226011011749506,4,,,,,,
1889,0.007456060964614153,4,,,,,,
1899,0.01814213953912258,4,,,,,,
1909,0.016664957627654076,4,,,,,,
1919,0.009580487385392189,4,,,,,,
1929,0.008994972333312035,4,,,,,,
1939,0.0036495039239525795,4,,,,,,
1949,0.025285596027970314,4,,,,,,
1959,0.007259654346853495,4,,,,,,
1969,0.004674987401813269,4,,,,,,
1979,0.005376315675675869,4,,,,,,
1989,0.004041648004204035,4,,,,,,
1999,0.006873664911836386,4,,,,,,
2009,0.005596067290753126,4,,,,,,
2019,0.0027687018737196922,4,,,,,,
2029,0.0023604133166372776,4,,,,,,
2039,0.013713653199374676,4,,,,,,
2049,0.004872297868132591,4,,,,,,
2059,0.0035725950729101896,4,,,,,,
2069,0.0034893013071268797,4,,,,,,
2079,0.002400617580860853,4,,,,,,
2089,0.0032027147244662046,4,,,,,,
2099,0.0015012328512966633,4,,,,,,
2109,0.0009200532222166657,4,,,,,,
2119,0.014460173435509205,4,,,,,,
2129,0.0063058980740606785,4,,,,,,
2139,0.007401066366583109,4,,,,,,
2149,0.004211661405861378,4,,,,,,
2159,0.0075184921734035015,4,,,,,,
2169,0.005493978038430214,4,,,,,,
2179,0.0022621899843215942,4,,,,,,
2189,0.002214996377006173,4,,,,,,
2199,0.0031482321210205555,4,,,,,,
2209,0.014187856577336788,4,,,,,,
2219,0.0035715114790946245,4,,,,,,
2229,0.002270397264510393,4,,,,,,
2239,0.0008787295082584023,4,,,,,,
2249,0.004367442801594734,4,,,,,,
2259,0.0065201022662222385,4,,,,,,
2269,0.0015424044104292989,4,,,,,,
2279,0.00023801226052455604,4,,,,,,
2279,,4,0.3568231463432312,0.3927222490310669,0.2534818947315216,0.8391731977462769,0.31760498881340027,
2280,,5,,,,,,0.3568231463432312
