train_loss,step,epoch,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_em,test_loss
0.06257869303226471,919,2,,,,,,
0.09156353026628494,929,2,,,,,,
0.05417286604642868,939,2,,,,,,
0.05565603822469711,949,2,,,,,,
0.04823625832796097,959,2,,,,,,
0.09804306924343109,969,2,,,,,,
0.06554286181926727,979,2,,,,,,
0.1470840871334076,989,2,,,,,,
0.12101975083351135,999,2,,,,,,
0.04726913198828697,1009,2,,,,,,
0.03552314639091492,1019,2,,,,,,
0.036564089357852936,1029,2,,,,,,
0.06790637969970703,1039,2,,,,,,
0.07713485509157181,1049,2,,,,,,
0.06568042933940887,1059,2,,,,,,
0.14850258827209473,1069,2,,,,,,
,1076,2,0.578428328037262,0.8844097852706909,0.5655072927474976,0.059649717062711716,0.5216820240020752,
0.02023371495306492,1079,3,,,,,,
0.04239397495985031,1089,3,,,,,,
0.025118926540017128,1099,3,,,,,,
0.026799876242876053,1109,3,,,,,,
0.06794514507055283,1119,3,,,,,,
0.06960517168045044,1129,3,,,,,,
0.012463743798434734,1139,3,,,,,,
0.025342801585793495,1149,3,,,,,,
0.059654656797647476,1159,3,,,,,,
0.033836398273706436,1169,3,,,,,,
0.02388039045035839,1179,3,,,,,,
0.05532488599419594,1189,3,,,,,,
0.030958300456404686,1199,3,,,,,,
0.026717089116573334,1209,3,,,,,,
0.04991032928228378,1219,3,,,,,,
0.05276735872030258,1229,3,,,,,,
0.04186360165476799,1239,3,,,,,,
0.04813243821263313,1249,3,,,,,,
0.030545195564627647,1259,3,,,,,,
0.008986297063529491,1269,3,,,,,,
0.06567290425300598,1279,3,,,,,,
0.043170273303985596,1289,3,,,,,,
0.03591812774538994,1299,3,,,,,,
0.031731653958559036,1309,3,,,,,,
0.0562603697180748,1319,3,,,,,,
0.056313406676054,1329,3,,,,,,
0.006621460895985365,1339,3,,,,,,
0.018487123772501945,1349,3,,,,,,
0.0234847255051136,1359,3,,,,,,
0.05300039052963257,1369,3,,,,,,
0.02141030691564083,1379,3,,,,,,
0.029491331428289413,1389,3,,,,,,
0.02456708624958992,1399,3,,,,,,
0.022079192101955414,1409,3,,,,,,
0.06046636402606964,1419,3,,,,,,
0.03872262313961983,1429,3,,,,,,
,1435,3,0.6043916344642639,0.8927857875823975,0.591447651386261,0.06897321343421936,0.5479632019996643,
0.018663987517356873,1439,4,,,,,,
0.05914844945073128,1449,4,,,,,,
0.027825867757201195,1459,4,,,,,,
0.018236296251416206,1469,4,,,,,,
0.02721966616809368,1479,4,,,,,,
0.022756477817893028,1489,4,,,,,,
0.010834826156497002,1499,4,,,,,,
0.015631766989827156,1509,4,,,,,,
0.011700214818120003,1519,4,,,,,,
0.004454364534467459,1529,4,,,,,,
0.01642400026321411,1539,4,,,,,,
0.019950084388256073,1549,4,,,,,,
0.04025767371058464,1559,4,,,,,,
0.044522423297166824,1569,4,,,,,,
0.04047122597694397,1579,4,,,,,,
0.038749635219573975,1589,4,,,,,,
0.05331474170088768,1599,4,,,,,,
0.02386765368282795,1609,4,,,,,,
0.004902081564068794,1619,4,,,,,,
0.029879139736294746,1629,4,,,,,,
0.00996935274451971,1639,4,,,,,,
0.02443399280309677,1649,4,,,,,,
0.039177946746349335,1659,4,,,,,,
0.016795039176940918,1669,4,,,,,,
0.02258567325770855,1679,4,,,,,,
0.03727560117840767,1689,4,,,,,,
0.012905140407383442,1699,4,,,,,,
0.03270253539085388,1709,4,,,,,,
0.019791413098573685,1719,4,,,,,,
0.013099699281156063,1729,4,,,,,,
0.02727462723851204,1739,4,,,,,,
0.024228228256106377,1749,4,,,,,,
0.010436251759529114,1759,4,,,,,,
0.008571362122893333,1769,4,,,,,,
0.03989411145448685,1779,4,,,,,,
0.026951009407639503,1789,4,,,,,,
,1794,4,0.6126834750175476,0.8941884636878967,0.5959416031837463,0.07800231873989105,0.5532194375991821,
,1795,5,,,,,,0.07800231873989105
