step,train_loss,epoch,val_qa_em,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
1439,0.052571266889572144,4,,,,,,
1449,0.01608406938612461,4,,,,,,
1459,0.09991825371980667,4,,,,,,
1469,0.020313691347837448,4,,,,,,
1479,0.033719755709171295,4,,,,,,
1489,0.015814581885933876,4,,,,,,
1499,0.03317958116531372,4,,,,,,
1509,0.023984510451555252,4,,,,,,
1519,0.03786119446158409,4,,,,,,
1529,0.21642622351646423,4,,,,,,
1539,0.03334841504693031,4,,,,,,
1549,0.014253100380301476,4,,,,,,
1559,0.3024846911430359,4,,,,,,
1569,0.028690114617347717,4,,,,,,
1579,0.02500053681433201,4,,,,,,
1589,0.018395720049738884,4,,,,,,
1599,0.03336470201611519,4,,,,,,
1609,0.05184122174978256,4,,,,,,
1619,0.029332013800740242,4,,,,,,
1629,0.029767503961920738,4,,,,,,
1639,0.01581684499979019,4,,,,,,
1649,0.012084083631634712,4,,,,,,
1659,0.09173570573329926,4,,,,,,
1669,0.04374707117676735,4,,,,,,
1679,0.026428379118442535,4,,,,,,
1689,0.09574383497238159,4,,,,,,
1694,,4,0.5006570219993591,0.12053410708904266,0.5387486219406128,0.8659659624099731,0.5509690642356873,
1695,,5,,,,,,0.12053410708904266
